EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
1.1683,111.86,0.9623,1.3161,1.3026,0.8877,130.7,1.1243,0.7177,147.22,116.24,1.2664,0.6577
1.1665,112.35,0.9652,1.3135,1.2982,0.8879,131.05,1.1259,0.7213,147.59,116.39,1.2678,0.6584
1.1673,112.23,0.9669,1.3142,1.2923,0.8882,131.02,1.1287,0.7263,147.52,116.06,1.2707,0.6616
1.1774,112.47,0.9595,1.3266,1.2915,0.8874,132.44,1.1298,0.729,149.21,117.2,1.273,0.6688
1.175,112.54,0.9588,1.3079,1.2914,0.8983,132.25,1.1265,0.7284,147.21,117.39,1.254,0.6678
1.1757,112.71,0.9633,1.3118,1.2943,0.896,132.51,1.1324,0.7256,147.88,117,1.2637,0.6643
1.1768,112.94,0.9648,1.3188,1.2947,0.8924,132.92,1.1356,0.7249,148.96,117.04,1.2725,0.6651
1.1762,112.84,0.9647,1.3183,1.3002,0.8921,132.71,1.1347,0.7276,148.75,116.95,1.2715,0.6666
1.165,113.38,0.9763,1.3077,1.304,0.8908,132.11,1.1376,0.7209,148.28,116.13,1.2768,0.6614
1.1614,113.58,0.9785,1.3042,1.2926,0.8904,131.92,1.1365,0.7224,148.13,116.06,1.2761,0.6628
1.1574,113.97,0.9838,1.3037,1.2789,0.8878,131.9,1.1388,0.7226,148.58,115.82,1.2826,0.6614
1.1542,113.63,0.9847,1.2976,1.2819,0.8893,131.16,1.1366,0.7184,147.45,115.38,1.2777,0.6594
1.1516,114.31,0.9896,1.2976,1.2844,0.8874,131.65,1.1397,0.712,148.33,115.49,1.2841,0.653
1.1512,113.85,0.9924,1.3025,1.2923,0.8837,131.06,1.1423,0.7075,148.28,114.71,1.2926,0.6479
1.1524,113.78,0.9918,1.3107,1.2939,0.8791,131.13,1.143,0.705,149.13,114.7,1.3002,0.6438
1.1489,112.97,0.9926,1.309,1.2954,0.8777,129.79,1.1404,0.7078,147.89,113.8,1.2995,0.6449
1.1496,113.04,0.9922,1.3145,1.2944,0.8744,129.96,1.1406,0.7098,148.6,113.92,1.3041,0.6465
1.1524,112.53,0.9918,1.3196,1.3035,0.8732,129.69,1.1431,0.7082,148.5,113.44,1.3089,0.6463
1.1593,111.95,0.9892,1.323,1.305,0.8761,129.78,1.1466,0.7102,148.11,113.19,1.3085,0.6519
1.1559,111.94,0.9909,1.3153,1.3047,0.8787,129.39,1.1454,0.7103,147.25,112.95,1.3036,0.6503
1.1583,111.88,0.9872,1.3153,1.2986,0.8805,129.6,1.1437,0.7139,147.16,113.31,1.2985,0.6549
1.1578,112.17,0.9899,1.319,1.2939,0.8777,129.87,1.1461,0.7139,147.95,113.3,1.3056,0.659
1.1507,112.49,0.9948,1.3121,1.3011,0.8768,129.44,1.1447,0.7115,147.59,113.07,1.3052,0.6559
1.1464,112.16,0.9952,1.3029,1.3079,0.8798,128.59,1.141,0.7107,146.14,112.68,1.2969,0.6548
1.1511,112.57,0.997,1.3066,1.3114,0.8809,129.58,1.1477,0.7121,147.08,112.89,1.3026,0.6588
1.1468,112.82,0.996,1.2972,1.3099,0.884,129.39,1.1423,0.7084,146.35,113.27,1.292,0.6552
1.1469,112.46,0.9954,1.2983,1.3088,0.8832,128.97,1.1416,0.7085,146.02,112.96,1.2925,0.6556
1.1387,112.38,0.9972,1.288,1.3023,0.8841,127.97,1.1355,0.7063,144.73,112.68,1.2842,0.6521
1.1362,112.58,1.0003,1.2823,1.3078,0.886,127.92,1.1366,0.7082,144.37,112.54,1.2827,0.6517
1.1405,111.77,0.9972,1.2831,1.309,0.8888,127.49,1.1373,0.7091,143.41,112.08,1.2793,0.6521
1.1392,112.38,1.0009,1.2806,1.3124,0.8895,128.03,1.1401,0.7063,143.91,112.27,1.2817,0.6529
1.1343,112.92,1.0049,1.27,1.3132,0.893,128.09,1.14,0.7099,143.41,112.35,1.2765,0.655
1.1314,113.02,1.0082,1.2765,1.3168,0.8863,127.88,1.1408,0.7073,144.28,112.1,1.2871,0.6519
1.1407,112.72,1.0022,1.3015,1.3088,0.8763,128.58,1.1432,0.7203,146.72,112.47,1.3043,0.6654
1.138,113.28,1.0046,1.2963,1.3112,0.8778,128.91,1.1435,0.7188,146.84,112.72,1.3024,0.6638
1.141,113.2,1.0042,1.3044,1.3105,0.8746,129.17,1.1459,0.7212,147.68,112.71,1.3101,0.6669
1.1412,113.45,1.0032,1.309,1.3136,0.8717,129.47,1.1449,0.7218,148.51,113.06,1.3132,0.6668
1.1456,113.35,1.0003,1.315,1.3101,0.8712,129.84,1.1458,0.7284,149.05,113.3,1.3153,0.6788
1.1364,113.95,1.0063,1.3057,1.3171,0.8702,129.5,1.1436,0.7254,148.78,113.21,1.3139,0.6746
1.133,113.81,1.0059,1.2959,1.3205,0.8742,128.97,1.1399,0.7223,147.52,113.14,1.3038,0.6734
1.1241,113.8,1.0097,1.2849,1.3225,0.8748,127.94,1.1351,0.719,146.24,112.69,1.2975,0.6723
1.1273,113.78,1.008,1.2956,1.3248,0.87,128.28,1.1365,0.7206,147.42,112.86,1.306,0.6755
1.1336,113.54,1.0046,1.3019,1.3224,0.8704,128.7,1.1387,0.7246,147.83,112.99,1.308,0.6804
1.1348,113.58,1.0057,1.2789,1.317,0.8871,128.88,1.1413,0.7289,145.27,112.91,1.2864,0.6837
1.1409,112.86,0.9999,1.2832,1.3153,0.8891,128.77,1.1409,0.733,144.81,112.86,1.2829,0.688
1.1454,112.54,0.9934,1.2854,1.3177,0.8909,128.91,1.138,0.7291,144.67,113.27,1.2769,0.6835
1.1364,112.68,0.9952,1.2785,1.331,0.8888,128.09,1.131,0.7216,144.07,113.23,1.2723,0.6792
1.1391,113.07,0.9941,1.2779,1.3251,0.8912,128.82,1.1324,0.7264,144.52,113.75,1.2705,0.6837
1.1406,112.96,0.9948,1.2869,1.3216,0.8862,128.84,1.1347,0.7245,145.38,113.54,1.2804,0.6807
1.1332,112.83,0.9977,1.281,1.3219,0.8847,127.86,1.1308,0.7227,144.53,113.07,1.2781,0.6774
1.1329,113.63,0.9989,1.2809,1.3243,0.8845,128.73,1.1318,0.7227,145.53,113.73,1.2796,0.6783
1.1291,113.78,0.9986,1.2731,1.3296,0.887,128.48,1.1278,0.7224,144.85,113.92,1.2713,0.679
1.137,113.56,0.9933,1.2832,1.3273,0.886,129.13,1.1294,0.731,145.72,114.32,1.2746,0.6875
1.1383,113.43,0.9963,1.278,1.3271,0.8906,129.13,1.1342,0.7318,144.99,113.83,1.2735,0.6858
1.1311,113.61,0.9997,1.2744,1.3289,0.8875,128.51,1.1306,0.7301,144.79,113.66,1.2738,0.6867
1.134,113.67,0.9987,1.2724,1.3214,0.8912,128.91,1.1327,0.7349,144.63,113.8,1.2709,0.6919
1.1342,112.78,0.9975,1.2715,1.3244,0.8918,127.93,1.1314,0.7338,143.43,113.07,1.2685,0.6927
1.1347,113.13,0.9981,1.2745,1.3382,0.8901,128.36,1.1325,0.7265,144.19,113.33,1.2721,0.6905
1.138,112.52,0.9925,1.2782,1.3394,0.8901,128.05,1.1294,0.722,143.84,113.36,1.2685,0.6868
1.1412,112.63,0.9896,1.2748,1.3298,0.8951,128.54,1.1294,0.7205,143.61,113.81,1.2616,0.6862
1.1352,113.17,0.9896,1.2555,1.3406,0.9041,128.49,1.1236,0.7186,142.1,114.34,1.2426,0.6871
1.1326,113.41,0.9926,1.253,1.3394,0.9038,128.45,1.1243,0.7207,142.1,114.25,1.2438,0.6877
1.1366,113.21,0.9925,1.2632,1.3352,0.8998,128.68,1.1282,0.7218,143,114.04,1.2538,0.6853
1.1366,113.6,0.9934,1.2658,1.3356,0.8979,129.13,1.1292,0.7225,143.79,114.34,1.2574,0.6861
1.1306,113.27,0.9976,1.2581,1.3372,0.8985,128.06,1.1278,0.7178,142.52,113.53,1.2551,0.68
1.1348,112.75,0.9926,1.2624,1.3413,0.8989,127.95,1.1264,0.7176,142.33,113.58,1.2529,0.6806
1.1353,112.6,0.9932,1.2625,1.3489,0.8993,127.84,1.1278,0.7167,142.15,113.34,1.2541,0.6843
1.1379,112.36,0.9939,1.262,1.3491,0.9015,127.88,1.1309,0.7109,141.81,113.03,1.2544,0.6799
1.1469,111.12,0.9869,1.2671,1.3494,0.9051,127.47,1.1319,0.7119,140.8,112.59,1.2506,0.6779
1.1371,111.3,0.9947,1.2635,1.3588,0.8999,126.55,1.1312,0.7049,140.62,111.87,1.257,0.6711
1.1415,110.45,0.9888,1.2722,1.3588,0.8971,126.05,1.1288,0.7054,140.49,111.66,1.2579,0.6725
1.1398,110.25,0.9814,1.2737,1.3696,0.8949,125.68,1.1389,0.7048,140.41,110.35,1.2501,0.6739
1.1355,111.17,0.9948,1.2635,1.3583,0.8986,126.25,1.1297,0.7056,140.46,111.73,1.2569,0.6721
1.1445,110.71,0.9867,1.2644,1.3636,0.9051,126.79,1.1294,0.7026,140.02,112.24,1.2476,0.6701
1.1441,110.39,0.9856,1.2694,1.3633,0.9013,126.34,1.1278,0.7044,140.14,112.01,1.2512,0.6703
1.1445,109.59,0.9838,1.274,1.3639,0.8983,125.59,1.1261,0.7043,139.76,111.5,1.2535,0.6706
1.1424,109.64,0.9816,1.2724,1.3582,0.8977,125.25,1.1214,0.7065,139.51,111.64,1.249,0.6706
1.1341,109.27,0.9909,1.2607,1.3582,0.8991,123.9,1.1238,0.6995,137.77,110.22,1.2492,0.6657
1.1396,107.56,0.9874,1.2632,1.348,0.9018,122.59,1.1254,0.7002,135.88,108.9,1.2476,0.6693
1.1396,108.47,0.986,1.274,1.34,0.8944,123.64,1.1237,0.7114,138.19,109.99,1.256,0.6742
1.1476,108.64,0.9796,1.2768,1.3294,0.8986,124.69,1.1242,0.7142,138.71,110.86,1.2508,0.6751
1.1439,108.65,0.9812,1.2712,1.3273,0.8998,124.28,1.1224,0.714,138.14,110.72,1.2472,0.6723
1.154,108.28,0.9751,1.2793,1.3215,0.9017,124.95,1.1254,0.7183,138.51,111.01,1.2473,0.6797
1.1497,108.41,0.984,1.2745,1.3228,0.902,124.65,1.1313,0.7181,138.18,110.16,1.254,0.6779
1.1462,108.49,0.9842,1.2843,1.3266,0.8923,124.35,1.1281,0.7204,139.34,110.2,1.2638,0.6831
1.1464,108.19,0.9811,1.2864,1.3266,0.8911,124.04,1.1248,0.7198,139.16,110.24,1.2621,0.6823
1.1407,108.57,0.9879,1.284,1.3276,0.888,123.85,1.127,0.7193,139.4,109.86,1.2686,0.6815
1.1399,108.97,0.99,1.2883,1.3235,0.8848,124.23,1.1287,0.7182,140.37,110.03,1.2755,0.6787
1.139,109.32,0.9935,1.2993,1.3254,0.8764,124.55,1.1315,0.721,142.04,110,1.2913,0.6776
1.1363,109.76,0.9956,1.2862,1.3275,0.8832,124.71,1.1311,0.7165,141.16,110.22,1.2804,0.6742
1.1368,109.61,0.997,1.2896,1.3292,0.8814,124.6,1.1333,0.7158,141.35,109.93,1.2856,0.6731
1.1361,109.24,0.9969,1.2961,1.3345,0.8766,124.14,1.1327,0.7119,141.6,109.55,1.2922,0.6722
1.1381,109.58,0.9945,1.3063,1.3345,0.8712,124.71,1.132,0.714,143.14,110.16,1.2989,0.6789
1.13,109.65,0.996,1.305,1.3351,0.8657,123.94,1.1262,0.7088,143.13,110.03,1.3004,0.676
1.1406,109.72,0.9925,1.3191,1.325,0.8643,125.12,1.1323,0.7176,144.77,110.47,1.3099,0.6841
1.1426,109.34,0.9914,1.3158,1.3252,0.8685,124.95,1.1331,0.7163,143.85,110.23,1.3047,0.6826
1.1433,109.34,0.9945,1.3076,1.328,0.8741,125.01,1.1372,0.715,142.95,109.89,1.3003,0.683
1.148,108.92,0.994,1.3108,1.3159,0.8755,125.06,1.1418,0.7247,142.77,109.49,1.3035,0.6893
1.1443,108.85,0.994,1.311,1.3129,0.8727,124.57,1.1379,0.7261,142.7,109.42,1.3037,0.6904
1.1459,109.48,0.9942,1.308,1.3085,0.876,125.45,1.1403,0.7249,143.18,110.01,1.3012,0.6896
1.1433,109.89,0.9978,1.304,1.3123,0.8767,125.64,1.1411,0.7221,143.3,110.09,1.3015,0.6883
1.141,109.95,0.9997,1.2954,1.3142,0.8808,125.46,1.1411,0.7229,142.44,109.93,1.2955,0.689
1.1363,109.96,1.0023,1.2935,1.3201,0.8783,124.94,1.1389,0.7112,142.22,109.66,1.2964,0.6831
1.1351,109.8,1.0022,1.2955,1.3301,0.8758,124.63,1.1369,0.71,142.25,109.61,1.2975,0.6754
1.1324,109.77,1.0008,1.2933,1.3268,0.8753,124.29,1.1322,0.7085,141.99,109.76,1.2935,0.6748
1.1276,110.41,1.0037,1.2856,1.3296,0.8768,124.49,1.1319,0.7062,141.93,109.94,1.2905,0.6728
1.1332,110.48,1.0064,1.2897,1.3235,0.8783,125.19,1.1399,0.7099,142.48,109.8,1.2975,0.6737
1.1266,111,1.0091,1.2846,1.3258,0.8767,125.03,1.1365,0.7086,142.6,109.99,1.2962,0.6793
1.1299,110.52,1.0049,1.2803,1.3273,0.8823,124.89,1.1349,0.7103,141.51,109.99,1.2857,0.6839
1.1298,110.41,1.005,1.2887,1.3251,0.8764,124.74,1.1353,0.7138,142.31,109.85,1.2951,0.6863
1.1308,110.58,1.0039,1.2926,1.3232,0.8746,125.03,1.1354,0.7129,142.92,110.11,1.2978,0.6846
1.1335,110.65,1.0009,1.3065,1.3211,0.8675,125.42,1.1348,0.7166,144.59,110.53,1.308,0.688
1.1347,110.78,1.0088,1.3059,1.3158,0.8687,125.69,1.1347,0.7168,144.67,110.77,1.3059,0.6863
1.1328,110.76,1.0008,1.303,1.3211,0.8692,125.47,1.1349,0.7081,144.33,110.55,1.3053,0.6804
1.1333,110.67,1.0001,1.3048,1.3143,0.8684,125.42,1.1333,0.7134,144.38,110.64,1.3046,0.6844
1.1362,111.08,1.0001,1.3101,1.3185,0.8671,126.23,1.1362,0.7175,145.53,111.04,1.3101,0.6885
1.1394,110.53,0.9991,1.3272,1.3171,0.8584,125.95,1.1382,0.7192,146.68,110.59,1.326,0.6897
1.137,111.03,1.0011,1.3307,1.3147,0.854,126.22,1.1379,0.7137,147.73,110.87,1.3321,0.6838
1.1374,111.42,0.9976,1.3262,1.3145,0.8576,126.74,1.135,0.7096,147.75,111.67,1.323,0.6809
1.1356,111.99,0.9994,1.3173,1.3296,0.862,127.16,1.1352,0.7074,147.51,112,1.3165,0.6797
1.1328,111.71,0.9994,1.3169,1.3317,0.86,126.57,1.1324,0.7086,147.11,111.78,1.3163,0.6816
1.1303,111.88,1.0043,1.3167,1.3342,0.8582,126.46,1.135,0.7085,147.31,111.35,1.3224,0.6798
1.131,111.77,1.0046,1.3173,1.3425,0.8585,126.42,1.1362,0.7029,147.22,111.22,1.3231,0.6768
1.1186,111.56,1.0116,1.3072,1.3453,0.8554,124.8,1.1315,0.7009,145.83,110.24,1.3224,0.6748
1.1238,111.04,1.0073,1.3007,1.3403,0.8639,124.76,1.1319,0.7044,144.42,110.2,1.3103,0.6805
1.1239,111.21,1.0108,1.3151,1.3407,0.8547,125.02,1.136,0.7061,146.26,109.97,1.3294,0.6825
1.1304,111.28,1.0067,1.3095,1.3353,0.8629,125.76,1.138,0.7086,145.72,110.5,1.3183,0.6867
1.1332,111.1,1.0026,1.3235,1.3296,0.8561,125.92,1.136,0.7094,147.04,110.78,1.3269,0.6855
1.1299,111.7,1.004,1.3233,1.3319,0.8536,126.2,1.1343,0.7064,147.84,111.21,1.3286,0.682
1.1321,111.48,1.0022,1.3292,1.3339,0.8512,126.17,1.1346,0.7083,148.19,111.19,1.3323,0.6844
1.1335,111.39,1.0009,1.3249,1.3348,0.8553,126.27,1.1345,0.7098,147.6,111.25,1.3263,0.6848
1.1352,111.35,0.9989,1.3275,1.3308,0.8551,126.42,1.1344,0.7089,147.81,111.43,1.3261,0.6853
1.1423,110.68,0.9918,1.3196,1.3285,0.8654,126.44,1.1327,0.712,146.08,111.57,1.3087,0.6888
1.1357,110.81,0.9933,1.3074,1.3373,0.8685,125.82,1.128,0.711,144.87,111.5,1.2987,0.6874
1.1294,110.06,0.9943,1.3203,1.3414,0.8552,124.31,1.123,0.7084,145.31,110.68,1.3128,0.6874
1.1318,109.97,0.9918,1.3179,1.3412,0.8585,124.44,1.1225,0.7109,144.95,110.87,1.3072,0.6909
1.1275,110.52,0.9934,1.3216,1.3374,0.8529,124.61,1.1201,0.7142,146.06,111.19,1.3132,0.6913
1.1259,110.41,0.9949,1.3265,1.3403,0.8486,124.31,1.12,0.7083,146.44,110.93,1.3195,0.6799
1.1224,110.59,0.9953,1.3045,1.3438,0.8602,124.11,1.1171,0.7075,144.26,111.07,1.2986,0.6783
1.1222,110.79,0.9955,1.3013,1.3354,0.8621,124.33,1.1172,0.71,144.17,111.28,1.2954,0.6808
1.1211,111.36,0.9987,1.3126,1.3304,0.8538,124.83,1.1195,0.711,146.18,111.46,1.311,0.6809
1.1194,111.37,0.9983,1.311,1.3345,0.8536,124.66,1.1177,0.7062,145.98,111.53,1.3088,0.6744
1.1239,111.45,0.9974,1.3157,1.3337,0.854,125.26,1.1209,0.7115,146.63,111.7,1.3123,0.6783
1.1221,111.58,1.0002,1.3075,1.3359,0.8581,125.19,1.1223,0.7113,145.86,111.53,1.3078,0.6754
1.1216,111.69,0.9998,1.3025,1.3387,0.861,125.26,1.1214,0.7102,145.45,111.69,1.3023,0.6724
1.126,111.51,0.9991,1.3065,1.331,0.8617,125.57,1.1247,0.7126,145.7,111.59,1.3049,0.6741
1.1262,111.12,0.9995,1.3053,1.332,0.8628,125.14,1.1256,0.7126,145.06,111.16,1.3046,0.6741
1.1264,111.1,0.9994,1.3031,1.332,0.8644,125.14,1.1257,0.7125,144.78,111.12,1.3024,0.6741
1.1275,110.96,1.0022,1.3097,1.3317,0.8609,125.12,1.1301,0.7171,145.31,110.67,1.3126,0.6762
1.1297,112.02,1.0026,1.3074,1.3332,0.8638,126.55,1.1326,0.7174,146.47,111.72,1.3109,0.6768
1.13,112,1.0044,1.3095,1.3372,0.863,126.56,1.1351,0.7172,146.64,111.5,1.3152,0.6759
1.1285,111.97,1.0072,1.3045,1.3349,0.8648,126.39,1.137,0.717,146.08,111.14,1.3139,0.6757
1.1299,112.05,1.0102,1.3039,1.3341,0.8664,126.59,1.1413,0.7171,146.12,110.89,1.3173,0.6718
1.1228,111.94,1.015,1.2988,1.3387,0.8644,125.69,1.1398,0.7143,145.37,110.23,1.3182,0.6676
1.1244,111.93,1.0136,1.2991,1.337,0.8649,125.85,1.1397,0.7147,145.44,110.38,1.3169,0.6684
1.1259,111.94,1.0159,1.2979,1.3347,0.8671,126.03,1.1438,0.7133,145.3,110.18,1.3186,0.6674
1.1215,111.82,1.0202,1.2936,1.3438,0.8667,125.38,1.1441,0.7093,144.66,109.6,1.3197,0.6646
1.1146,112.31,1.0212,1.2909,1.3482,0.8632,125.18,1.1382,0.7009,144.98,109.94,1.3185,0.6584
1.113,111.62,1.0209,1.2893,1.3486,0.8629,124.22,1.1361,0.7009,143.91,109.29,1.3163,0.6622
1.1152,111.57,1.0191,1.2922,1.3455,0.8627,124.42,1.1363,0.7038,144.18,109.45,1.3167,0.666
1.1182,111.74,1.0198,1.2931,1.3446,0.8645,124.91,1.1402,0.7056,144.48,109.53,1.319,0.6665
1.1205,111.38,1.0196,1.3039,1.342,0.8591,124.8,1.1422,0.7045,145.23,109.21,1.3293,0.6671
1.1196,111.53,1.0177,1.3044,1.3448,0.8581,124.87,1.1395,0.7012,145.5,109.56,1.3276,0.662
1.1173,111.5,1.0195,1.3033,1.3465,0.8569,124.58,1.139,0.6997,145.32,109.37,1.3286,0.6616
1.1196,111.09,1.0169,1.3168,1.3423,0.85,124.38,1.1384,0.7017,146.28,109.23,1.3392,0.6637
1.1203,110.89,1.0173,1.3102,1.3432,0.8549,124.21,1.1398,0.7,145.25,108.98,1.3326,0.6609
1.1185,110.2,1.0189,1.3062,1.3479,0.8563,123.26,1.1397,0.7004,143.93,108.12,1.3307,0.6597
1.119,110.13,1.0199,1.3005,1.347,0.8601,123.25,1.1413,0.6988,143.24,107.94,1.3264,0.6571
1.1223,109.72,1.0148,1.3022,1.346,0.8614,123.13,1.1387,0.6994,142.89,108.08,1.3215,0.6594
1.1228,110.01,1.0126,1.3004,1.3412,0.8632,123.53,1.1371,0.6997,143.06,108.61,1.3169,0.6597
1.1227,109.33,1.0066,1.2957,1.347,0.8663,122.74,1.1302,0.6944,141.66,108.6,1.3041,0.6569
1.1205,109.65,1.0095,1.2905,1.3457,0.8682,122.86,1.1312,0.6943,141.5,108.61,1.3028,0.6571
1.12,109.54,1.0094,1.2844,1.3433,0.8719,122.71,1.1308,0.6925,140.68,108.51,1.2966,0.6559
1.1168,109.84,1.0098,1.2793,1.3466,0.8729,122.68,1.1277,0.6892,140.53,108.74,1.2916,0.6535
1.116,110.05,1.0106,1.2724,1.3439,0.8767,122.79,1.128,0.6866,140.05,108.85,1.2861,0.6516
1.1168,109.97,1.0084,1.2724,1.3431,0.8774,122.8,1.1259,0.6905,139.93,109.04,1.2828,0.6529
1.1157,110.61,1.0112,1.2701,1.3401,0.8781,123.4,1.1283,0.6882,140.5,109.35,1.2847,0.6501
1.1155,110.31,1.0088,1.266,1.3426,0.881,123.05,1.1254,0.6882,139.66,109.3,1.277,0.6496
1.118,109.53,1.0028,1.2655,1.3483,0.8832,122.44,1.1211,0.6892,138.61,109.2,1.269,0.6518
1.1205,109.33,1.0011,1.271,1.344,0.8816,122.55,1.1219,0.6928,138.95,109.18,1.2724,0.6549
1.1196,109.52,1.0038,1.2679,1.344,0.8825,122.55,1.1234,0.6912,138.86,109.06,1.2728,0.654
1.1163,109.38,1.0075,1.2658,1.3488,0.8816,122.09,1.1248,0.6922,138.46,108.53,1.2754,0.6539
1.1134,109.28,1.0065,1.2625,1.3525,0.8817,121.65,1.1206,0.691,137.95,108.52,1.2708,0.6508
1.1135,109.53,1.0071,1.2608,1.3509,0.8828,121.94,1.1216,0.6911,138.08,108.74,1.2698,0.6507
1.1172,108.39,1.001,1.2637,1.3515,0.8839,121.07,1.1183,0.6934,136.93,108.22,1.2651,0.6539
1.1255,108.01,0.992,1.2664,1.3435,0.8885,121.57,1.1168,0.6976,136.78,108.83,1.2565,0.6597
1.1256,108.11,0.9911,1.2701,1.3396,0.8859,121.68,1.1156,0.6994,137.31,109.05,1.2588,0.6612
1.1224,108.37,0.9939,1.2692,1.3422,0.8843,121.65,1.1157,0.6965,137.54,109.01,1.2616,0.6616
1.1271,108.45,0.9913,1.2693,1.336,0.8878,122.26,1.1174,0.6978,137.67,109.37,1.2583,0.6623
1.1334,108.15,0.9868,1.2738,1.3272,0.8897,122.57,1.1185,0.7002,137.76,109.58,1.2568,0.6661
1.1312,108.52,0.9897,1.2685,1.326,0.8913,122.75,1.1195,0.6965,137.67,109.61,1.2553,0.6614
1.1326,108.52,0.9921,1.2716,1.3283,0.8906,122.91,1.1238,0.6959,137.98,109.33,1.2616,0.6581
1.1287,108.51,0.9956,1.2684,1.3335,0.8897,122.46,1.1237,0.6926,137.66,108.97,1.2629,0.6571
1.1278,108.32,0.9933,1.268,1.3324,0.8892,122.15,1.1202,0.6915,137.36,109.03,1.2596,0.657
1.1208,108.52,0.9989,1.2599,1.3398,0.8895,121.65,1.1198,0.6866,136.74,108.61,1.2585,0.6497
1.1217,108.56,0.9985,1.2539,1.3415,0.8943,121.76,1.1199,0.6851,136.11,108.7,1.2518,0.6495
1.1193,108.43,1,1.2559,1.3381,0.8909,121.35,1.1193,0.6874,136.2,108.39,1.2561,0.6522
1.1231,108.1,0.9932,1.2647,1.3297,0.8878,121.41,1.1154,0.6878,136.7,108.82,1.256,0.6536
1.1294,107.24,0.98,1.2704,1.319,0.889,121.11,1.1069,0.6922,136.21,109.37,1.2449,0.659
1.1367,107.39,0.9767,1.2733,1.3208,0.8924,122.09,1.1102,0.6926,136.74,109.93,1.2438,0.658
1.1396,107.34,0.9722,1.274,1.3187,0.8944,122.32,1.1079,0.6962,136.74,110.4,1.2386,0.6616
1.1372,107.11,0.975,1.2695,1.3178,0.8956,121.81,1.1089,0.6962,135.99,109.82,1.2376,0.6644
1.1367,107.81,0.9781,1.2686,1.3113,0.8959,122.56,1.1115,0.6983,136.79,110.21,1.2403,0.6678
1.1365,107.71,0.9764,1.2673,1.3111,0.8967,122.41,1.1098,0.6997,136.48,110.27,1.2373,0.6697
1.1372,107.76,0.9752,1.2698,1.3084,0.8954,122.54,1.109,0.7018,136.83,110.46,1.2384,0.6714
1.1286,108.41,0.9875,1.2637,1.313,0.8929,122.35,1.1145,0.6962,137,109.75,1.2479,0.6673
1.1289,107.87,0.9862,1.2603,1.3107,0.8957,121.76,1.1133,0.6986,135.95,109.34,1.243,0.667
1.1282,107.81,0.9864,1.2558,1.3069,0.8975,121.62,1.1131,0.7037,135.52,109.24,1.2396,0.6707
1.1283,107.81,0.9848,1.2577,1.3044,0.8965,121.63,1.1111,0.702,135.62,109.41,1.2389,0.6687
1.1218,108.48,0.9918,1.2482,1.311,0.8969,121.68,1.1126,0.6966,135.64,109.35,1.2401,0.6614
1.1213,108.66,0.9936,1.25,1.309,0.8956,121.83,1.114,0.6972,136.02,109.34,1.2437,0.6626
1.1209,108.81,0.993,1.244,1.3128,0.8984,121.98,1.1132,0.6929,135.75,109.55,1.2389,0.6607
1.1252,108.42,0.9893,1.2444,1.3066,0.8998,121.97,1.1132,0.696,135.57,109.55,1.2367,0.6641
1.1255,108.43,0.9898,1.2486,1.3069,0.8984,122.05,1.1141,0.6971,135.82,109.51,1.2396,0.6664
1.1271,107.8,0.9843,1.2518,1.3031,0.8965,121.5,1.1094,0.7023,135.5,109.49,1.2372,0.6695
1.1258,107.89,0.9848,1.251,1.3044,0.899,121.46,1.1086,0.7036,135.04,109.53,1.2325,0.6718
1.1203,108.34,0.9886,1.2397,1.3071,0.903,121.38,1.1076,0.7013,134.39,109.57,1.2263,0.6697
1.122,108.09,0.9872,1.2383,1.3047,0.9027,121.27,1.1076,0.7008,134.35,109.46,1.2269,0.6731
1.1273,107.3,0.9815,1.2427,1.3042,0.8986,120.96,1.1069,0.7074,134.6,109.27,1.2315,0.6782
1.1216,107.77,0.9827,1.2496,1.3066,0.8974,120.96,1.1023,0.7041,134.68,109.63,1.2282,0.6763
1.1211,107.87,0.9817,1.2479,1.311,0.8981,120.94,1.1007,0.7035,134.62,109.85,1.2252,0.6764
1.1148,108.25,0.9856,1.2438,1.3138,0.8962,120.7,1.0987,0.7003,134.63,109.8,1.2259,0.6703
1.1136,108.2,0.9855,1.2479,1.3139,0.8922,120.49,1.0973,0.6976,135.06,109.77,1.2298,0.6703
1.1148,108.68,0.9907,1.2454,1.3157,0.895,121.15,1.1044,0.6947,135.36,109.65,1.2338,0.6657
1.1124,108.7,0.9942,1.2384,1.3175,0.898,120.92,1.106,0.6907,134.63,109.33,1.2313,0.6631
1.1145,108.77,0.9911,1.2226,1.3157,0.9114,121.22,1.1048,0.69,132.99,109.72,1.2119,0.6629
1.1157,108.54,0.9899,1.2161,1.3151,0.9172,121.1,1.1044,0.6874,132.01,109.62,1.2037,0.6615
1.1089,108.72,0.9924,1.2171,1.3183,0.9107,120.55,1.1004,0.6847,132.32,109.51,1.2079,0.6566
1.1081,107.46,0.9903,1.2142,1.322,0.9125,119.08,1.0975,0.6804,130.48,108.48,1.2028,0.6554
1.111,106.54,0.9819,1.216,1.3211,0.9134,118.38,1.0909,0.6794,129.57,108.46,1.194,0.6532
1.1199,106.01,0.9734,1.2141,1.3215,0.922,118.74,1.0904,0.6761,128.74,108.87,1.182,0.6535
